season,player_api_id,poste_groupe,overall_rating,pct_titularisation,titularisations,matchs_connus,rang_note,rang_temps
2013/2014,33848,Défenseur,76,55.3,21,38,82.0,50.0
2013/2014,26307,Défenseur,76,55.3,21,38,82.0,50.0
2013/2014,16351,Défenseur,78,55.3,21,38,89.0,50.0
2013/2014,170593,Défenseur,72,55.3,21,38,59.0,50.0
2013/2014,22964,Défenseur,68,55.3,21,38,40.0,50.0
2013/2014,103470,Défenseur,76,55.3,21,38,82.0,50.0
2013/2014,281760,Défenseur,68,55.3,21,38,40.0,50.0
2013/2014,39643,Défenseur,73,55.3,21,38,66.0,50.0
2013/2014,359188,Défenseur,67,55.3,21,38,35.0,50.0
2013/2014,39562,Défenseur,79,55.3,21,38,92.0,50.0
2013/2014,26315,Défenseur,79,55.3,21,38,92.0,50.0
2013/2014,192319,Défenseur,65,55.3,21,38,24.0,50.0
2013/2014,33634,Défenseur,75,55.3,21,38,78.0,50.0
2013/2014,24414,Défenseur,73,55.3,21,38,66.0,50.0
2013/2014,165823,Défenseur,78,55.3,21,38,89.0,50.0
2013/2014,198593,Défenseur,73,55.3,21,38,66.0,50.0
2013/2014,189982,Défenseur,70,55.6,20,36,50.0,52.0
2013/2014,40536,Défenseur,70,55.6,20,36,50.0,52.0
2013/2014,166889,Défenseur,62,55.6,20,36,12.0,52.0
2013/2014,191080,Défenseur,64,55.9,19,34,19.0,52.0
2013/2014,141113,Défenseur,73,55.9,19,34,66.0,52.0
2013/2014,42297,Défenseur,73,55.9,19,34,66.0,52.0
2013/2014,303914,Défenseur,65,55.9,19,34,24.0,52.0
2013/2014,37787,Défenseur,75,55.9,19,34,78.0,52.0
2013/2014,94685,Défenseur,78,55.9,19,34,89.0,52.0
2013/2014,205893,Défenseur,72,55.9,19,34,59.0,52.0
2013/2014,26994,Défenseur,70,55.9,19,34,50.0,52.0
2013/2014,158234,Défenseur,74,55.9,19,34,71.0,52.0
2013/2014,36518,Défenseur,64,55.9,19,34,19.0,52.0
2013/2014,27436,Défenseur,73,55.9,19,34,66.0,52.0
2013/2014,28081,Défenseur,69,55.9,19,34,45.0,52.0
2013/2014,150064,Défenseur,72,56.7,17,30,59.0,53.0
2013/2014,68732,Défenseur,64,56.7,17,30,19.0,53.0
2013/2014,24590,Défenseur,72,56.7,17,30,59.0,53.0
2013/2014,144998,Défenseur,63,56.7,17,30,15.0,53.0
2013/2014,163988,Défenseur,68,56.7,17,30,40.0,53.0
2013/2014,69428,Défenseur,57,56.7,17,30,3.0,53.0
2013/2014,315793,Défenseur,51,56.7,17,30,0.0,53.0
2013/2014,69254,Défenseur,62,56.7,17,30,12.0,53.0
2013/2014,30453,Défenseur,81,57.9,22,38,96.0,54.0
2013/2014,39535,Défenseur,81,57.9,22,38,96.0,54.0
2013/2014,40007,Défenseur,63,57.9,22,38,15.0,54.0
2013/2014,24105,Défenseur,67,57.9,22,38,35.0,54.0
2013/2014,46353,Défenseur,72,57.9,22,38,59.0,54.0
2013/2014,11323,Défenseur,72,57.9,22,38,59.0,54.0
2013/2014,24744,Défenseur,66,57.9,22,38,29.0,54.0
2013/2014,150731,Défenseur,73,57.9,22,38,66.0,54.0
2013/2014,96532,Défenseur,64,57.9,22,38,19.0,54.0
2013/2014,183449,Défenseur,74,57.9,22,38,71.0,54.0
2013/2014,25525,Défenseur,73,57.9,22,38,66.0,54.0
2013/2014,45440,Défenseur,73,57.9,22,38,66.0,54.0
2013/2014,24751,Défenseur,74,57.9,22,38,71.0,54.0
2013/2014,34275,Défenseur,73,57.9,22,38,66.0,54.0
2013/2014,24493,Défenseur,72,57.9,22,38,59.0,54.0
2013/2014,39763,Défenseur,67,57.9,22,38,35.0,54.0
2013/2014,162497,Défenseur,72,57.9,22,38,59.0,54.0
2013/2014,163200,Défenseur,70,57.9,22,38,50.0,54.0
2013/2014,24500,Défenseur,73,57.9,22,38,66.0,54.0
2013/2014,293205,Défenseur,61,57.9,22,38,9.0,54.0
2013/2014,67228,Défenseur,61,57.9,22,38,9.0,54.0
2013/2014,25131,Défenseur,62,57.9,22,38,12.0,54.0
2013/2014,36785,Défenseur,68,58.3,21,36,40.0,56.0
2013/2014,46056,Défenseur,64,58.8,20,34,19.0,56.0
2013/2014,292773,Défenseur,65,58.8,20,34,24.0,56.0
2013/2014,114044,Défenseur,77,58.8,20,34,86.0,56.0
2013/2014,112477,Défenseur,62,58.8,20,34,12.0,56.0
2013/2014,40093,Défenseur,73,58.8,20,34,66.0,56.0
2013/2014,45496,Défenseur,68,58.8,20,34,40.0,56.0
2013/2014,304353,Défenseur,63,58.8,20,34,15.0,56.0
2013/2014,30987,Défenseur,74,58.8,20,34,71.0,56.0
2013/2014,18904,Défenseur,75,58.8,20,34,78.0,56.0
2013/2014,266546,Défenseur,55,58.8,20,34,2.0,56.0
2013/2014,447084,Défenseur,58,58.8,20,34,4.0,56.0
2013/2014,242892,Défenseur,71,60.0,18,30,55.0,57.0
2013/2014,150322,Défenseur,68,60.0,18,30,40.0,57.0
2013/2014,208315,Défenseur,64,60.0,18,30,19.0,57.0
2013/2014,40139,Défenseur,75,60.0,18,30,78.0,57.0
2013/2014,150299,Défenseur,66,60.0,18,30,29.0,57.0
2013/2014,362261,Défenseur,67,60.0,18,30,35.0,57.0
2013/2014,13513,Défenseur,60,60.0,18,30,7.0,57.0
2013/2014,139775,Défenseur,60,60.0,18,30,7.0,57.0
2013/2014,69374,Défenseur,62,60.0,18,30,12.0,57.0
2013/2014,25526,Défenseur,81,60.5,23,38,96.0,58.0
2013/2014,25990,Défenseur,80,60.5,23,38,94.0,58.0
2013/2014,30865,Défenseur,87,60.5,23,38,100.0,58.0
2013/2014,26777,Défenseur,81,60.5,23,38,96.0,58.0
2013/2014,37762,Défenseur,82,60.5,23,38,97.0,58.0
2013/2014,38385,Défenseur,73,60.5,23,38,66.0,58.0
2013/2014,239856,Défenseur,68,60.5,23,38,40.0,58.0
2013/2014,18673,Défenseur,70,60.5,23,38,50.0,58.0
2013/2014,39284,Défenseur,73,60.5,23,38,66.0,58.0
2013/2014,144999,Défenseur,77,60.5,23,38,86.0,58.0
2013/2014,42691,Défenseur,66,60.5,23,38,29.0,58.0
2013/2014,34304,Défenseur,77,60.5,23,38,86.0,58.0
2013/2014,161414,Défenseur,74,60.5,23,38,71.0,58.0
2013/2014,151063,Défenseur,74,60.5,23,38,71.0,58.0
2013/2014,23358,Défenseur,72,60.5,23,38,59.0,58.0
2013/2014,360918,Défenseur,67,60.5,23,38,35.0,58.0
2013/2014,301237,Défenseur,51,60.5,23,38,0.0,58.0
2013/2014,302372,Défenseur,51,60.5,23,38,0.0,58.0
2013/2014,27774,Défenseur,75,61.8,21,34,78.0,59.0
2013/2014,24167,Défenseur,75,61.8,21,34,78.0,59.0
2013/2014,304345,Défenseur,68,61.8,21,34,40.0,59.0
2013/2014,35989,Défenseur,74,61.8,21,34,71.0,59.0
2013/2014,196205,Défenseur,73,61.8,21,34,66.0,59.0
2013/2014,352366,Défenseur,66,61.8,21,34,29.0,59.0
2013/2014,149031,Défenseur,65,63.2,24,38,24.0,60.0
2013/2014,26264,Défenseur,65,63.2,24,38,24.0,60.0
2013/2014,39273,Défenseur,72,63.2,24,38,59.0,60.0
2013/2014,26171,Défenseur,78,63.2,24,38,89.0,60.0
2013/2014,41103,Défenseur,69,63.2,24,38,45.0,60.0
2013/2014,109651,Défenseur,75,63.2,24,38,78.0,60.0
2013/2014,28467,Défenseur,82,63.2,24,38,97.0,60.0
2013/2014,78513,Défenseur,78,63.2,24,38,89.0,60.0
2013/2014,33992,Défenseur,76,63.2,24,38,82.0,60.0
2013/2014,102620,Défenseur,76,63.2,24,38,82.0,60.0
2013/2014,41315,Défenseur,72,63.2,24,38,59.0,60.0
2013/2014,38406,Défenseur,66,63.2,24,38,29.0,60.0
2013/2014,30362,Défenseur,76,63.2,24,38,82.0,60.0
2013/2014,29198,Défenseur,62,63.2,24,38,12.0,60.0
2013/2014,24118,Défenseur,59,63.2,24,38,5.0,60.0
2013/2014,68762,Défenseur,65,63.3,19,30,24.0,61.0
2013/2014,68840,Défenseur,66,63.3,19,30,29.0,61.0
2013/2014,118601,Défenseur,67,63.3,19,30,35.0,61.0
2013/2014,361723,Défenseur,66,63.3,19,30,29.0,61.0
2013/2014,22128,Défenseur,67,63.3,19,30,35.0,61.0
2013/2014,136540,Défenseur,60,63.3,19,30,7.0,61.0
2013/2014,41711,Défenseur,65,63.9,23,36,24.0,62.0
2013/2014,300045,Défenseur,69,63.9,23,36,45.0,62.0
2013/2014,171338,Défenseur,64,63.9,23,36,19.0,62.0
2013/2014,38842,Défenseur,74,64.7,22,34,71.0,62.0
2013/2014,278815,Défenseur,63,64.7,22,34,15.0,62.0
2013/2014,363369,Défenseur,64,64.7,22,34,19.0,62.0
2013/2014,30986,Défenseur,75,64.7,22,34,78.0,62.0
2013/2014,46078,Défenseur,76,64.7,22,34,82.0,62.0
2013/2014,109647,Défenseur,68,64.7,22,34,40.0,62.0
2013/2014,158841,Défenseur,67,64.7,22,34,35.0,62.0
2013/2014,23151,Défenseur,64,65.8,25,38,19.0,63.0
2013/2014,43341,Défenseur,79,65.8,25,38,92.0,63.0
2013/2014,282674,Défenseur,77,65.8,25,38,86.0,63.0
2013/2014,39549,Défenseur,76,65.8,25,38,82.0,63.0
2013/2014,155050,Défenseur,75,65.8,25,38,78.0,63.0
2013/2014,35500,Défenseur,61,65.8,25,38,9.0,63.0
2013/2014,34259,Défenseur,59,65.8,25,38,5.0,63.0
2013/2014,198372,Défenseur,62,65.8,25,38,12.0,63.0
2013/2014,88521,Défenseur,73,66.7,20,30,66.0,63.0
2013/2014,156551,Défenseur,79,66.7,20,30,92.0,63.0
2013/2014,289884,Défenseur,69,66.7,20,30,45.0,63.0
2013/2014,19489,Défenseur,70,66.7,20,30,50.0,63.0
2013/2014,45485,Défenseur,64,66.7,4,6,19.0,63.0
2013/2014,68937,Défenseur,66,66.7,20,30,29.0,63.0
2013/2014,45413,Défenseur,70,66.7,4,6,50.0,63.0
2013/2014,39627,Défenseur,72,66.7,20,30,59.0,63.0
2013/2014,275726,Défenseur,52,66.7,20,30,1.0,63.0
2013/2014,260964,Défenseur,52,66.7,24,36,1.0,63.0
2013/2014,419791,Défenseur,61,66.7,20,30,9.0,63.0
2013/2014,36388,Défenseur,85,67.6,23,34,99.0,64.0
2013/2014,37357,Défenseur,73,67.6,23,34,66.0,64.0
2013/2014,243429,Défenseur,65,67.6,23,34,24.0,64.0
2013/2014,186137,Défenseur,78,68.4,26,38,89.0,65.0
2013/2014,303484,Défenseur,72,68.4,26,38,59.0,65.0
2013/2014,28439,Défenseur,75,68.4,26,38,78.0,65.0
2013/2014,108572,Défenseur,67,68.4,26,38,35.0,65.0
2013/2014,23268,Défenseur,80,68.4,26,38,94.0,65.0
2013/2014,72541,Défenseur,77,68.4,26,38,86.0,65.0
2013/2014,25519,Défenseur,74,68.4,26,38,71.0,65.0
2013/2014,163918,Défenseur,66,68.4,26,38,29.0,65.0
2013/2014,33988,Défenseur,84,68.4,26,38,99.0,65.0
2013/2014,42693,Défenseur,66,68.4,26,38,29.0,65.0
2013/2014,41318,Défenseur,79,68.4,26,38,92.0,65.0
2013/2014,159833,Défenseur,79,68.4,26,38,92.0,65.0
2013/2014,30738,Défenseur,77,68.4,26,38,86.0,65.0
2013/2014,150296,Défenseur,70,68.4,26,38,50.0,65.0
2013/2014,24536,Défenseur,77,68.4,26,38,86.0,65.0
2013/2014,33816,Défenseur,74,68.4,26,38,71.0,65.0
2013/2014,282691,Défenseur,71,68.4,26,38,55.0,65.0
2013/2014,147351,Défenseur,70,68.4,26,38,50.0,65.0
2013/2014,160844,Défenseur,70,68.4,26,38,50.0,65.0
2013/2014,213814,Défenseur,68,68.4,26,38,40.0,65.0
2013/2014,30902,Défenseur,85,68.4,26,38,99.0,65.0
2013/2014,26107,Défenseur,75,68.4,26,38,78.0,65.0
2013/2014,36786,Défenseur,73,68.4,26,38,66.0,65.0
2013/2014,37482,Défenseur,86,68.4,26,38,100.0,65.0
2013/2014,150466,Défenseur,75,68.4,26,38,78.0,65.0
2013/2014,162548,Défenseur,64,68.4,26,38,19.0,65.0
2013/2014,75397,Défenseur,72,68.4,26,38,59.0,65.0
2013/2014,39304,Défenseur,75,68.4,26,38,78.0,65.0
2013/2014,245022,Défenseur,52,68.4,26,38,1.0,65.0
2013/2014,264216,Défenseur,53,68.4,26,38,1.0,65.0
2013/2014,42294,Défenseur,63,69.4,25,36,15.0,67.0
2013/2014,8800,Défenseur,61,69.4,25,36,9.0,67.0
2013/2014,66905,Défenseur,59,69.4,25,36,5.0,67.0
2013/2014,191789,Défenseur,63,70.0,21,30,15.0,67.0
2013/2014,167412,Défenseur,70,70.0,21,30,50.0,67.0
2013/2014,237620,Défenseur,59,70.0,21,30,5.0,67.0
2013/2014,178435,Défenseur,62,70.0,21,30,12.0,67.0
2013/2014,25483,Défenseur,75,70.6,24,34,78.0,68.0
2013/2014,39455,Défenseur,79,70.6,24,34,92.0,68.0
2013/2014,26491,Défenseur,65,70.6,24,34,24.0,68.0
2013/2014,304455,Défenseur,67,70.6,24,34,35.0,68.0
2013/2014,196221,Défenseur,69,70.6,24,34,45.0,68.0
2013/2014,163227,Défenseur,66,70.6,24,34,29.0,68.0
2013/2014,78908,Défenseur,72,70.6,24,34,59.0,68.0
2013/2014,37479,Défenseur,76,71.1,27,38,82.0,68.0
2013/2014,33024,Défenseur,75,71.1,27,38,78.0,68.0
2013/2014,26155,Défenseur,75,71.1,27,38,78.0,68.0
2013/2014,32411,Défenseur,66,71.1,27,38,29.0,68.0
2013/2014,40016,Défenseur,79,71.1,27,38,92.0,68.0
2013/2014,215725,Défenseur,65,71.1,27,38,24.0,68.0
2013/2014,35955,Défenseur,64,71.1,27,38,19.0,68.0
2013/2014,210117,Défenseur,74,71.1,27,38,71.0,68.0
2013/2014,95509,Défenseur,77,71.1,27,38,86.0,68.0
2013/2014,197352,Défenseur,78,71.1,27,38,89.0,68.0
2013/2014,314605,Défenseur,68,71.1,27,38,40.0,68.0
2013/2014,41166,Défenseur,74,71.1,27,38,71.0,68.0
2013/2014,38818,Défenseur,85,71.1,27,38,99.0,68.0
2013/2014,30459,Défenseur,80,71.1,27,38,94.0,68.0
2013/2014,26209,Défenseur,75,71.1,27,38,78.0,68.0
2013/2014,30929,Défenseur,81,71.1,27,38,96.0,68.0
2013/2014,210122,Défenseur,59,71.1,27,38,5.0,68.0
2013/2014,140495,Défenseur,65,72.2,26,36,24.0,70.0
2013/2014,13481,Défenseur,67,73.3,22,30,35.0,70.0
2013/2014,22421,Défenseur,70,73.3,22,30,50.0,70.0
2013/2014,13376,Défenseur,66,73.3,22,30,29.0,70.0
2013/2014,186968,Défenseur,66,73.3,22,30,29.0,70.0
2013/2014,293074,Défenseur,64,73.3,22,30,19.0,70.0
2013/2014,97484,Défenseur,68,73.3,22,30,40.0,70.0
2013/2014,24013,Défenseur,71,73.3,22,30,55.0,70.0
2013/2014,31437,Défenseur,65,73.3,22,30,24.0,70.0
2013/2014,363334,Défenseur,48,73.3,22,30,0.0,70.0
2013/2014,355358,Défenseur,64,73.5,25,34,19.0,71.0
2013/2014,27310,Défenseur,73,73.5,25,34,66.0,71.0
2013/2014,26671,Défenseur,71,73.5,25,34,55.0,71.0
2013/2014,31731,Défenseur,66,73.5,25,34,29.0,71.0
2013/2014,193901,Défenseur,66,73.5,25,34,29.0,71.0
2013/2014,159854,Défenseur,68,73.5,25,34,40.0,71.0
2013/2014,207642,Défenseur,69,73.5,25,34,45.0,71.0
2013/2014,282286,Défenseur,73,73.5,25,34,66.0,71.0
2013/2014,27303,Défenseur,76,73.5,25,34,82.0,71.0
2013/2014,40985,Défenseur,71,73.5,25,34,55.0,71.0
2013/2014,36183,Défenseur,79,73.5,25,34,92.0,71.0
2013/2014,30352,Défenseur,74,73.7,28,38,71.0,72.0
2013/2014,24235,Défenseur,81,73.7,28,38,96.0,72.0
2013/2014,37597,Défenseur,73,73.7,28,38,66.0,72.0
2013/2014,33843,Défenseur,79,73.7,28,38,92.0,72.0
2013/2014,80562,Défenseur,86,73.7,28,38,100.0,72.0
2013/2014,193866,Défenseur,68,73.7,28,38,40.0,72.0
2013/2014,34305,Défenseur,79,73.7,28,38,92.0,72.0
2013/2014,26154,Défenseur,78,73.7,28,38,89.0,72.0
2013/2014,183500,Défenseur,69,73.7,28,38,45.0,72.0
2013/2014,103905,Défenseur,72,73.7,28,38,59.0,72.0
2013/2014,39027,Défenseur,86,73.7,28,38,100.0,72.0
2013/2014,21450,Défenseur,74,73.7,28,38,71.0,72.0
2013/2014,33025,Défenseur,77,73.7,28,38,86.0,72.0
2013/2014,31300,Défenseur,78,73.7,28,38,89.0,72.0
2013/2014,128456,Défenseur,72,73.7,28,38,59.0,72.0
2013/2014,39726,Défenseur,76,73.7,28,38,82.0,72.0
2013/2014,112123,Défenseur,62,73.7,28,38,12.0,72.0
2013/2014,215798,Défenseur,61,73.7,28,38,9.0,72.0
2013/2014,45780,Défenseur,61,75.0,27,36,9.0,73.0
2013/2014,114794,Défenseur,59,75.0,27,36,5.0,73.0
2013/2014,24903,Défenseur,72,76.3,29,38,59.0,73.0
2013/2014,39440,Défenseur,69,76.3,29,38,45.0,73.0
2013/2014,139673,Défenseur,71,76.3,29,38,55.0,73.0
2013/2014,89185,Défenseur,76,76.3,29,38,82.0,73.0
2013/2014,30276,Défenseur,75,76.3,29,38,78.0,73.0
2013/2014,26162,Défenseur,74,76.3,29,38,71.0,73.0
2013/2014,93485,Défenseur,68,76.3,29,38,40.0,73.0
2013/2014,34036,Défenseur,79,76.3,29,38,92.0,73.0
2013/2014,35968,Défenseur,65,76.3,29,38,24.0,73.0
2013/2014,23783,Défenseur,80,76.3,29,38,94.0,73.0
2013/2014,102777,Défenseur,66,76.3,29,38,29.0,73.0
2013/2014,5693,Défenseur,68,76.5,26,34,40.0,74.0
2013/2014,26255,Défenseur,77,76.5,26,34,86.0,74.0
2013/2014,186880,Défenseur,66,76.5,26,34,29.0,74.0
2013/2014,130667,Défenseur,67,76.5,26,34,35.0,74.0
2013/2014,42596,Défenseur,68,76.5,26,34,40.0,74.0
2013/2014,121633,Défenseur,79,76.5,26,34,92.0,74.0
2013/2014,37215,Défenseur,65,76.5,26,34,24.0,74.0
2013/2014,67950,Défenseur,65,76.5,26,34,24.0,74.0
2013/2014,41927,Défenseur,74,76.5,26,34,71.0,74.0
2013/2014,157252,Défenseur,74,76.5,26,34,71.0,74.0
2013/2014,116645,Défenseur,70,76.5,26,34,50.0,74.0
2013/2014,212511,Défenseur,72,76.5,26,34,59.0,74.0
2013/2014,12374,Défenseur,65,76.7,23,30,24.0,75.0
2013/2014,118822,Défenseur,65,76.7,23,30,24.0,75.0
2013/2014,189190,Défenseur,67,76.7,23,30,35.0,75.0
2013/2014,210978,Défenseur,62,76.7,23,30,12.0,75.0
2013/2014,182075,Défenseur,62,76.7,23,30,12.0,75.0
2013/2014,69009,Défenseur,57,76.7,23,30,3.0,75.0
2013/2014,69266,Défenseur,61,76.7,23,30,9.0,75.0
2013/2014,121080,Défenseur,66,77.8,28,36,29.0,76.0
2013/2014,31290,Défenseur,76,78.9,30,38,82.0,76.0
2013/2014,25921,Défenseur,84,78.9,30,38,99.0,76.0
2013/2014,42008,Défenseur,72,78.9,30,38,59.0,76.0
2013/2014,70891,Défenseur,74,78.9,30,38,71.0,76.0
2013/2014,26138,Défenseur,77,78.9,30,38,86.0,76.0
2013/2014,26399,Défenseur,70,78.9,30,38,50.0,76.0
2013/2014,26564,Défenseur,80,78.9,30,38,94.0,76.0
2013/2014,30668,Défenseur,70,78.9,30,38,50.0,76.0
2013/2014,47418,Défenseur,74,78.9,30,38,71.0,76.0
2013/2014,41122,Défenseur,72,78.9,30,38,59.0,76.0
2013/2014,74663,Défenseur,75,78.9,30,38,78.0,76.0
2013/2014,163557,Défenseur,71,78.9,30,38,55.0,76.0
2013/2014,22283,Défenseur,66,78.9,30,38,29.0,76.0
2013/2014,26223,Défenseur,74,78.9,30,38,71.0,76.0
2013/2014,34029,Défenseur,80,78.9,30,38,94.0,76.0
2013/2014,109786,Défenseur,63,78.9,30,38,15.0,76.0
2013/2014,17875,Défenseur,71,78.9,30,38,55.0,76.0
2013/2014,40651,Défenseur,68,78.9,30,38,40.0,76.0
2013/2014,279861,Défenseur,63,79.4,27,34,15.0,78.0
2013/2014,27149,Défenseur,68,79.4,27,34,40.0,78.0
2013/2014,240539,Défenseur,69,79.4,27,34,45.0,78.0
2013/2014,109615,Défenseur,76,79.4,27,34,82.0,78.0
2013/2014,38432,Défenseur,84,79.4,27,34,99.0,78.0
2013/2014,32920,Défenseur,72,79.4,27,34,59.0,78.0
2013/2014,213167,Défenseur,64,79.4,27,34,19.0,78.0
2013/2014,26458,Défenseur,68,79.4,27,34,40.0,78.0
2013/2014,180330,Défenseur,72,79.4,27,34,59.0,78.0
2013/2014,57071,Défenseur,77,80.0,24,30,86.0,78.0
2013/2014,361710,Défenseur,68,80.0,24,30,40.0,78.0
2013/2014,245423,Défenseur,66,80.0,24,30,29.0,78.0
2013/2014,212377,Défenseur,63,80.0,24,30,15.0,78.0
2013/2014,128360,Défenseur,69,80.0,24,30,45.0,78.0
2013/2014,139895,Défenseur,63,80.0,24,30,15.0,78.0
2013/2014,280350,Défenseur,71,80.0,24,30,55.0,78.0
2013/2014,43135,Défenseur,61,80.0,24,30,9.0,78.0
2013/2014,13329,Défenseur,57,80.0,24,30,3.0,78.0
2013/2014,429655,Défenseur,58,80.0,24,30,4.0,78.0
2013/2014,37844,Défenseur,68,80.6,29,36,40.0,79.0
2013/2014,25843,Défenseur,64,80.6,29,36,19.0,79.0
2013/2014,26065,Défenseur,60,80.6,29,36,7.0,79.0
2013/2014,158886,Défenseur,53,80.6,29,36,1.0,79.0
2013/2014,33812,Défenseur,73,81.6,31,38,66.0,80.0
2013/2014,24793,Défenseur,74,81.6,31,38,71.0,80.0
2013/2014,179791,Défenseur,70,81.6,31,38,50.0,80.0
2013/2014,24531,Défenseur,79,81.6,31,38,92.0,80.0
2013/2014,178955,Défenseur,75,81.6,31,38,78.0,80.0
2013/2014,114268,Défenseur,78,81.6,31,38,89.0,80.0
2013/2014,150969,Défenseur,64,81.6,31,38,19.0,80.0
2013/2014,26142,Défenseur,74,81.6,31,38,71.0,80.0
2013/2014,109897,Défenseur,73,81.6,31,38,66.0,80.0
2013/2014,57078,Défenseur,66,81.6,31,38,29.0,80.0
2013/2014,41884,Défenseur,85,81.6,31,38,99.0,80.0
2013/2014,41198,Défenseur,73,81.6,31,38,66.0,80.0
2013/2014,42312,Défenseur,74,81.6,31,38,71.0,80.0
2013/2014,195335,Défenseur,71,81.6,31,38,55.0,80.0
2013/2014,111865,Défenseur,76,81.6,31,38,82.0,80.0
2013/2014,154938,Défenseur,74,81.6,31,38,71.0,80.0
2013/2014,305827,Défenseur,62,82.4,28,34,12.0,81.0
2013/2014,240205,Défenseur,71,82.4,28,34,55.0,81.0
2013/2014,243501,Défenseur,64,82.4,28,34,19.0,81.0
2013/2014,45500,Défenseur,65,82.4,28,34,24.0,81.0
2013/2014,149334,Défenseur,64,83.3,5,6,19.0,81.0
2013/2014,45316,Défenseur,65,83.3,25,30,24.0,81.0
2013/2014,150275,Défenseur,65,83.3,25,30,24.0,81.0
2013/2014,161035,Défenseur,74,83.3,25,30,71.0,81.0
2013/2014,11061,Défenseur,64,83.3,25,30,19.0,81.0
2013/2014,72767,Défenseur,66,83.3,25,30,29.0,81.0
2013/2014,208348,Défenseur,64,83.3,5,6,19.0,81.0
2013/2014,70812,Défenseur,77,84.2,32,38,86.0,82.0
2013/2014,41167,Défenseur,81,84.2,32,38,96.0,82.0
2013/2014,168308,Défenseur,66,84.2,32,38,29.0,82.0
2013/2014,37422,Défenseur,74,84.2,32,38,71.0,82.0
2013/2014,19327,Défenseur,80,84.2,32,38,94.0,82.0
2013/2014,32441,Défenseur,73,84.2,32,38,66.0,82.0
2013/2014,46875,Défenseur,82,84.2,32,38,97.0,82.0
2013/2014,27721,Défenseur,76,84.2,32,38,82.0,82.0
2013/2014,26527,Défenseur,76,84.2,32,38,82.0,82.0
2013/2014,46539,Défenseur,81,84.2,32,38,96.0,82.0
2013/2014,26403,Défenseur,77,84.2,32,38,86.0,82.0
2013/2014,190452,Défenseur,68,84.2,32,38,40.0,82.0
2013/2014,301456,Défenseur,73,84.2,32,38,66.0,82.0
2013/2014,30563,Défenseur,77,84.2,32,38,86.0,82.0
2013/2014,30962,Défenseur,86,84.2,32,38,100.0,82.0
2013/2014,113672,Défenseur,74,84.2,32,38,71.0,82.0
2013/2014,183462,Défenseur,74,84.2,32,38,71.0,82.0
2013/2014,30457,Défenseur,74,84.2,32,38,71.0,82.0
2013/2014,24846,Défenseur,82,84.2,32,38,97.0,82.0
2013/2014,24899,Défenseur,74,84.2,32,38,71.0,82.0
2013/2014,184999,Défenseur,63,84.2,32,38,15.0,82.0
2013/2014,30602,Défenseur,78,84.2,32,38,89.0,82.0
2013/2014,42308,Défenseur,75,84.2,32,38,78.0,82.0
2013/2014,276121,Défenseur,67,84.2,32,38,35.0,82.0
2013/2014,23507,Défenseur,61,84.2,32,38,9.0,82.0
2013/2014,318493,Défenseur,52,84.2,32,38,1.0,82.0
2013/2014,244816,Défenseur,61,84.2,32,38,9.0,82.0
2013/2014,212370,Défenseur,67,85.3,29,34,35.0,84.0
2013/2014,95081,Défenseur,71,85.3,29,34,55.0,84.0
2013/2014,121642,Défenseur,67,85.3,29,34,35.0,84.0
2013/2014,188089,Défenseur,66,85.3,29,34,29.0,84.0
2013/2014,26618,Défenseur,73,85.3,29,34,66.0,84.0
2013/2014,41162,Défenseur,68,85.3,29,34,40.0,84.0
2013/2014,66929,Défenseur,68,86.1,31,36,40.0,85.0
2013/2014,114664,Défenseur,62,86.1,31,36,12.0,85.0
2013/2014,30823,Défenseur,72,86.1,31,36,59.0,85.0
2013/2014,25813,Défenseur,60,86.1,31,36,7.0,85.0
2013/2014,67389,Défenseur,58,86.1,31,36,4.0,85.0
2013/2014,39070,Défenseur,65,86.7,26,30,24.0,85.0
2013/2014,163618,Défenseur,64,86.7,26,30,19.0,85.0
2013/2014,132898,Défenseur,72,86.7,26,30,59.0,85.0
2013/2014,264885,Défenseur,63,86.7,26,30,15.0,85.0
2013/2014,13551,Défenseur,64,86.7,26,30,19.0,85.0
2013/2014,157865,Défenseur,77,86.7,26,30,86.0,85.0
2013/2014,238529,Défenseur,56,86.7,26,30,3.0,85.0
2013/2014,69553,Défenseur,61,86.7,26,30,9.0,85.0
2013/2014,46892,Défenseur,71,86.8,33,38,55.0,86.0
2013/2014,38458,Défenseur,79,86.8,33,38,92.0,86.0
2013/2014,24150,Défenseur,75,86.8,33,38,78.0,86.0
2013/2014,150574,Défenseur,72,86.8,33,38,59.0,86.0
2013/2014,411617,Défenseur,72,86.8,33,38,59.0,86.0
2013/2014,210683,Défenseur,66,86.8,33,38,29.0,86.0
2013/2014,23787,Défenseur,70,86.8,33,38,50.0,86.0
2013/2014,165583,Défenseur,74,86.8,33,38,71.0,86.0
2013/2014,71603,Défenseur,70,86.8,33,38,50.0,86.0
2013/2014,110331,Défenseur,66,86.8,33,38,29.0,86.0
2013/2014,150670,Défenseur,76,86.8,33,38,82.0,86.0
2013/2014,25667,Défenseur,73,86.8,33,38,66.0,86.0
2013/2014,24216,Défenseur,77,86.8,33,38,86.0,86.0
2013/2014,107929,Défenseur,74,86.8,33,38,71.0,86.0
2013/2014,185123,Défenseur,71,86.8,33,38,55.0,86.0
2013/2014,26216,Défenseur,70,86.8,33,38,50.0,86.0
