transaction_id,client_id,article,montant,date,note,paiement,mois,annee,jour_semaine
TX00303,4113,Flannel Shirt,30.0,2023-05-21,3.1,Credit Card,2023-05,2023,Sunday
TX00304,4057,Tunic,148.0,2023-04-22,2.9,Cash,2023-04,2023,Saturday
TX00305,4122,Kimono,67.0,2023-03-20,4.4,Cash,2023-03,2023,Monday
TX00306,4082,Onesie,176.0,2022-12-28,3.1,Credit Card,2022-12,2022,Wednesday
TX00307,4095,Loafers,15.0,2023-07-12,,Credit Card,2023-07,2023,Wednesday
TX00308,4067,Belt,71.0,2023-08-27,2.2,Credit Card,2023-08,2023,Sunday
TX00309,4114,Swimsuit,154.0,2023-04-02,2.3,Credit Card,2023-04,2023,Sunday
TX00310,4121,Umbrella,129.0,2023-01-15,,Cash,2023-01,2023,Sunday
TX00311,3984,Trousers,104.0,2023-07-30,1.6,Cash,2023-07,2023,Sunday
TX00312,4023,Boots,193.0,2023-02-14,3.5,Credit Card,2023-02,2023,Tuesday
TX00313,3965,Wallet,89.0,2023-08-18,4.5,Cash,2023-08,2023,Friday
TX00314,4103,Flip-Flops,183.0,2022-10-13,3.2,Cash,2022-10,2022,Thursday
TX00315,4021,Sweater,106.0,2023-05-21,1.3,Cash,2023-05,2023,Sunday
TX00316,4071,Raincoat,193.0,2022-10-02,3.9,Credit Card,2022-10,2022,Sunday
TX00317,4084,Skirt,170.0,2023-07-08,4.2,Cash,2023-07,2023,Saturday
TX00318,3995,T-shirt,188.0,2023-05-12,4.1,Cash,2023-05,2023,Friday
TX00319,4120,Overalls,185.0,2023-03-05,4.1,Credit Card,2023-03,2023,Sunday
TX00320,3957,Tank Top,40.0,2022-10-03,2.1,Cash,2022-10,2022,Monday
TX00321,3966,Vest,154.0,2023-05-04,4.5,Cash,2023-05,2023,Thursday
TX00322,4056,Camisole,98.0,2023-06-12,2.9,Credit Card,2023-06,2023,Monday
TX00323,4025,Blouse,179.0,2023-04-06,4.1,Cash,2023-04,2023,Thursday
TX00324,3995,Jeans,139.0,2023-05-01,1.4,Cash,2023-05,2023,Monday
TX00325,4041,Loafers,13.0,2022-10-13,1.6,Cash,2022-10,2022,Thursday
TX00326,4057,Shorts,135.0,2022-12-27,4.5,Credit Card,2022-12,2022,Tuesday
TX00327,3957,Sneakers,172.0,2023-07-08,,Credit Card,2023-07,2023,Saturday
TX00328,4088,Tank Top,127.0,2022-10-07,2.8,Credit Card,2022-10,2022,Friday
TX00329,4082,Tunic,121.0,2023-09-07,2.3,Cash,2023-09,2023,Thursday
TX00330,4068,Swimsuit,176.0,2023-07-18,2.5,Cash,2023-07,2023,Tuesday
TX00331,4060,Bowtie,147.0,2022-12-28,2.9,Credit Card,2022-12,2022,Wednesday
TX00332,3974,Flip-Flops,129.0,2023-08-02,3.1,Credit Card,2023-08,2023,Wednesday
TX00333,4095,Umbrella,197.0,2022-10-25,4.5,Credit Card,2022-10,2022,Tuesday
TX00334,4014,Wallet,92.0,2022-12-25,4.8,Credit Card,2022-12,2022,Sunday
TX00335,3957,Onesie,32.0,2023-01-05,4.3,Cash,2023-01,2023,Thursday
TX00336,4055,Trench Coat,125.0,2022-11-10,4.4,Cash,2022-11,2022,Thursday
TX00337,4080,Tie,128.0,2023-04-10,3.0,Credit Card,2023-04,2023,Monday
TX00338,3988,Wallet,181.0,2023-03-04,3.7,Credit Card,2023-03,2023,Saturday
TX00339,4102,Socks,17.0,2023-01-31,2.7,Cash,2023-01,2023,Tuesday
TX00340,4094,T-shirt,93.0,2023-08-15,1.1,Cash,2023-08,2023,Tuesday
TX00341,4042,Leggings,76.0,2023-02-22,3.9,Credit Card,2023-02,2023,Wednesday
TX00342,4034,Jeans,162.0,2023-02-11,3.2,Credit Card,2023-02,2023,Saturday
TX00343,4059,Handbag,80.0,2023-07-06,4.8,Cash,2023-07,2023,Thursday
TX00344,3971,Swimsuit,142.0,2023-07-22,1.7,Cash,2023-07,2023,Saturday
TX00345,4118,Dress,31.0,2022-10-19,1.0,Credit Card,2022-10,2022,Wednesday
TX00346,4122,Poncho,114.0,2023-07-28,3.1,Cash,2023-07,2023,Friday
TX00347,3980,Leggings,71.0,2023-01-25,,Cash,2023-01,2023,Wednesday
TX00348,4050,Umbrella,175.0,2022-12-29,1.4,Cash,2022-12,2022,Thursday
TX00349,4093,Bowtie,124.0,2022-12-21,2.0,Credit Card,2022-12,2022,Wednesday
TX00350,4044,Gloves,33.0,2023-03-29,3.4,Cash,2023-03,2023,Wednesday
TX00351,3977,Loafers,113.0,2023-01-08,,Credit Card,2023-01,2023,Sunday
TX00352,4074,Kimono,88.0,2023-02-05,2.9,Cash,2023-02,2023,Sunday
TX00353,4031,Vest,104.0,2023-01-15,,Credit Card,2023-01,2023,Sunday
TX00354,4122,Poncho,145.0,2022-12-29,2.0,Cash,2022-12,2022,Thursday
TX00355,4008,Flip-Flops,200.0,2022-10-05,4.9,Cash,2022-10,2022,Wednesday
TX00356,4002,Hoodie,100.0,2022-12-26,4.5,Cash,2022-12,2022,Monday
TX00357,4098,Raincoat,79.0,2023-02-04,5.0,Credit Card,2023-02,2023,Saturday
TX00358,3967,Belt,69.0,2023-04-03,3.0,Cash,2023-04,2023,Monday
TX00359,4056,Skirt,186.0,2023-04-11,,Cash,2023-04,2023,Tuesday
TX00360,4118,Pajamas,133.0,2023-03-20,4.5,Credit Card,2023-03,2023,Monday
TX00361,4048,Cardigan,160.0,2023-03-27,2.7,Cash,2023-03,2023,Monday
TX00362,4081,Loafers,144.0,2022-11-01,1.2,Credit Card,2022-11,2022,Tuesday
TX00363,3978,Socks,35.0,2022-11-29,1.2,Cash,2022-11,2022,Tuesday
TX00364,4118,Romper,85.0,2023-08-14,,Credit Card,2023-08,2023,Monday
TX00365,4069,Pants,55.0,2023-01-25,4.9,Cash,2023-01,2023,Wednesday
TX00366,4005,Flannel Shirt,191.0,2023-03-23,3.5,Cash,2023-03,2023,Thursday
TX00367,3992,Sunglasses,80.0,2023-02-24,,Cash,2023-02,2023,Friday
TX00368,3963,Dress,42.0,2022-10-19,3.3,Cash,2022-10,2022,Wednesday
TX00369,4108,Blouse,135.0,2023-01-25,3.1,Cash,2023-01,2023,Wednesday
TX00370,4056,Blazer,132.0,2023-06-17,,Cash,2023-06,2023,Saturday
TX00371,3973,Umbrella,57.0,2023-07-12,3.0,Cash,2023-07,2023,Wednesday
TX00372,4095,Sun Hat,74.0,2023-07-15,1.3,Credit Card,2023-07,2023,Saturday
TX00373,4121,Overalls,132.0,2023-02-24,2.1,Cash,2023-02,2023,Friday
TX00374,4093,Shorts,157.0,2023-08-17,1.0,Cash,2023-08,2023,Thursday
TX00375,4072,Onesie,23.0,2023-01-09,2.4,Cash,2023-01,2023,Monday
TX00376,3966,Polo Shirt,87.0,2023-01-08,3.3,Cash,2023-01,2023,Sunday
TX00377,3971,Boots,152.0,2023-03-01,,Credit Card,2023-03,2023,Wednesday
TX00378,4043,Scarf,165.0,2023-02-05,1.7,Credit Card,2023-02,2023,Sunday
TX00379,3967,Coat,168.0,2023-04-21,4.9,Credit Card,2023-04,2023,Friday
TX00380,4060,Tunic,143.0,2022-12-24,4.2,Credit Card,2022-12,2022,Saturday
TX00381,3987,Wallet,123.0,2023-08-01,2.5,Credit Card,2023-08,2023,Tuesday
TX00382,4011,Tank Top,160.0,2023-05-08,,Cash,2023-05,2023,Monday
TX00383,4090,Hoodie,88.0,2022-12-08,2.0,Cash,2022-12,2022,Thursday
TX00384,4074,Skirt,25.0,2022-10-05,3.6,Credit Card,2022-10,2022,Wednesday
TX00385,4094,Belt,199.0,2023-07-04,1.8,Credit Card,2023-07,2023,Tuesday
TX00386,4105,Jeans,170.0,2023-03-28,,Cash,2023-03,2023,Tuesday
TX00387,4016,Coat,179.0,2023-07-17,1.7,Credit Card,2023-07,2023,Monday
TX00388,3966,Pajamas,151.0,2023-08-28,1.8,Credit Card,2023-08,2023,Monday
TX00389,3961,Gloves,162.0,2022-12-05,3.0,Credit Card,2022-12,2022,Monday
TX00390,4077,Camisole,18.0,2023-02-16,2.4,Cash,2023-02,2023,Thursday
TX00391,4115,Sandals,190.0,2023-02-17,2.8,Cash,2023-02,2023,Friday
TX00392,3968,Wallet,126.0,2022-11-17,4.3,Credit Card,2022-11,2022,Thursday
TX00393,3990,Wallet,77.0,2023-07-25,2.5,Credit Card,2023-07,2023,Tuesday
TX00394,3960,Shorts,170.0,2022-10-31,1.8,Cash,2022-10,2022,Monday
TX00395,4001,Wallet,60.0,2023-05-17,2.4,Cash,2023-05,2023,Wednesday
TX00396,4118,Blouse,149.0,2023-03-21,4.2,Cash,2023-03,2023,Tuesday
TX00397,3969,Polo Shirt,48.0,2023-08-04,3.8,Cash,2023-08,2023,Friday
TX00398,4035,Handbag,46.0,2023-04-21,4.3,Credit Card,2023-04,2023,Friday
TX00399,4113,Hoodie,155.0,2023-08-05,1.1,Credit Card,2023-08,2023,Saturday
TX00400,4000,Tank Top,122.0,2023-08-12,3.6,Cash,2023-08,2023,Saturday
TX00401,3973,Gloves,189.0,2022-10-30,2.5,Credit Card,2022-10,2022,Sunday
TX00402,3984,Sunglasses,79.0,2022-12-01,3.4,Cash,2022-12,2022,Thursday
TX00403,3986,Jumpsuit,136.0,2022-12-14,,Cash,2022-12,2022,Wednesday
TX00404,4084,Loafers,163.0,2023-02-03,3.5,Credit Card,2023-02,2023,Friday
TX00405,4114,Backpack,92.0,2023-04-25,2.3,Credit Card,2023-04,2023,Tuesday
TX00406,4013,Trousers,16.0,2023-01-11,1.4,Credit Card,2023-01,2023,Wednesday
TX00407,4008,Romper,157.0,2023-06-05,1.7,Credit Card,2023-06,2023,Monday
TX00408,4066,Poncho,15.0,2023-05-25,,Cash,2023-05,2023,Thursday
TX00409,4043,Poncho,182.0,2023-03-09,2.8,Cash,2023-03,2023,Thursday
TX00410,4059,Camisole,157.0,2023-07-30,2.7,Cash,2023-07,2023,Sunday
TX00411,3987,Backpack,130.0,2023-02-21,2.5,Credit Card,2023-02,2023,Tuesday
TX00412,4104,Backpack,123.0,2022-12-22,3.7,Credit Card,2022-12,2022,Thursday
TX00413,4096,Sun Hat,56.0,2022-11-04,4.9,Cash,2022-11,2022,Friday
TX00414,3992,Belt,121.0,2022-10-09,4.1,Credit Card,2022-10,2022,Sunday
TX00415,4039,Gloves,135.0,2023-04-16,3.0,Credit Card,2023-04,2023,Sunday
TX00416,4011,Gloves,130.0,2023-01-03,4.1,Cash,2023-01,2023,Tuesday
TX00417,3968,Sandals,95.0,2023-08-02,2.6,Credit Card,2023-08,2023,Wednesday
TX00418,4108,Shorts,36.0,2023-02-16,,Cash,2023-02,2023,Thursday
TX00419,4001,Cardigan,94.0,2023-08-26,4.7,Credit Card,2023-08,2023,Saturday
TX00420,4042,Hoodie,136.0,2022-11-18,4.9,Credit Card,2022-11,2022,Friday
TX00421,3973,Shorts,112.0,2023-07-18,1.8,Cash,2023-07,2023,Tuesday
TX00422,3987,Hoodie,150.0,2023-01-14,4.0,Cash,2023-01,2023,Saturday
TX00423,4063,Slippers,39.0,2023-08-16,4.1,Credit Card,2023-08,2023,Wednesday
TX00424,4000,Socks,113.0,2022-11-21,2.8,Cash,2022-11,2022,Monday
TX00425,4051,Poncho,10.0,2023-07-29,1.0,Cash,2023-07,2023,Saturday
TX00426,4098,Shorts,148.0,2022-12-08,4.5,Credit Card,2022-12,2022,Thursday
TX00427,3999,Sunglasses,23.0,2023-01-02,1.3,Cash,2023-01,2023,Monday
TX00428,4019,Blouse,137.0,2023-05-18,,Cash,2023-05,2023,Thursday
TX00429,4105,Leggings,23.0,2022-11-09,3.7,Credit Card,2022-11,2022,Wednesday
TX00430,3967,Pajamas,150.0,2023-09-26,2.5,Credit Card,2023-09,2023,Tuesday
TX00431,3982,Poncho,188.0,2022-11-22,3.7,Credit Card,2022-11,2022,Tuesday
TX00432,4118,T-shirt,17.0,2023-06-05,4.7,Cash,2023-06,2023,Monday
TX00433,4113,Blazer,165.0,2023-04-10,4.3,Cash,2023-04,2023,Monday
TX00434,4053,Sweater,191.0,2023-01-28,4.1,Credit Card,2023-01,2023,Saturday
TX00435,3961,Polo Shirt,151.0,2022-12-06,4.1,Credit Card,2022-12,2022,Tuesday
TX00436,4081,Socks,67.0,2023-05-06,4.1,Credit Card,2023-05,2023,Saturday
TX00437,3977,Pajamas,39.0,2023-02-19,4.3,Credit Card,2023-02,2023,Sunday
TX00438,3958,Belt,40.0,2023-06-01,2.7,Cash,2023-06,2023,Thursday
TX00439,3958,Leggings,49.0,2023-03-14,1.3,Cash,2023-03,2023,Tuesday
TX00440,4002,Jumpsuit,193.0,2022-12-18,4.0,Credit Card,2022-12,2022,Sunday
TX00441,3979,Swimsuit,190.0,2023-09-08,1.9,Cash,2023-09,2023,Friday
TX00442,4108,Umbrella,133.0,2023-06-19,4.1,Credit Card,2023-06,2023,Monday
TX00443,4029,Blouse,72.0,2023-08-20,2.4,Credit Card,2023-08,2023,Sunday
TX00444,4063,Flannel Shirt,47.0,2023-04-24,3.4,Credit Card,2023-04,2023,Monday
TX00445,4078,Wallet,163.0,2023-02-07,4.7,Credit Card,2023-02,2023,Tuesday
TX00446,3989,Loafers,44.0,2023-04-16,1.6,Cash,2023-04,2023,Sunday
TX00447,4009,Slippers,80.0,2022-11-23,1.8,Cash,2022-11,2022,Wednesday
TX00448,3993,Gloves,116.0,2022-12-13,2.4,Credit Card,2022-12,2022,Tuesday
TX00449,4120,Skirt,139.0,2023-09-26,2.7,Credit Card,2023-09,2023,Tuesday
TX00450,4026,Vest,10.0,2022-10-15,2.5,Credit Card,2022-10,2022,Saturday
TX00451,4090,T-shirt,86.0,2023-08-15,1.1,Cash,2023-08,2023,Tuesday
TX00452,4072,Polo Shirt,158.0,2023-05-07,2.7,Credit Card,2023-05,2023,Sunday
TX00453,4062,Overalls,135.0,2022-12-02,3.7,Cash,2022-12,2022,Friday
TX00454,4018,Leggings,124.0,2023-05-19,2.9,Credit Card,2023-05,2023,Friday
TX00455,4001,Pants,98.0,2023-01-27,,Credit Card,2023-01,2023,Friday
TX00456,4113,Cardigan,149.0,2022-10-15,1.4,Cash,2022-10,2022,Saturday
TX00457,3966,Gloves,92.0,2022-10-04,4.2,Credit Card,2022-10,2022,Tuesday
TX00458,4109,Kimono,188.0,2023-07-21,,Credit Card,2023-07,2023,Friday
TX00459,4003,Umbrella,108.0,2023-08-01,3.3,Cash,2023-08,2023,Tuesday
TX00460,4084,Overalls,115.0,2022-12-22,2.8,Credit Card,2022-12,2022,Thursday
TX00461,3979,Loafers,190.0,2023-07-01,4.1,Cash,2023-07,2023,Saturday
TX00462,4117,Cardigan,107.0,2023-02-16,2.0,Credit Card,2023-02,2023,Thursday
TX00463,4034,Pants,179.0,2023-03-12,3.4,Cash,2023-03,2023,Sunday
TX00464,4046,Poncho,176.0,2022-12-11,2.8,Cash,2022-12,2022,Sunday
TX00465,4064,Wallet,136.0,2023-02-17,2.9,Credit Card,2023-02,2023,Friday
TX00466,3958,Tank Top,42.0,2022-11-02,3.1,Credit Card,2022-11,2022,Wednesday
TX00467,4099,Dress,161.0,2023-01-07,4.1,Cash,2023-01,2023,Saturday
TX00468,4017,Loafers,35.0,2022-12-26,3.1,Cash,2022-12,2022,Monday
TX00469,4006,Leggings,122.0,2023-09-28,3.7,Credit Card,2023-09,2023,Thursday
TX00470,4092,Trench Coat,13.0,2022-11-03,3.4,Credit Card,2022-11,2022,Thursday
TX00471,3981,Tank Top,114.0,2023-04-01,4.3,Cash,2023-04,2023,Saturday
TX00472,4115,Shorts,49.0,2023-09-20,2.8,Cash,2023-09,2023,Wednesday
TX00473,4095,Romper,77.0,2023-03-20,1.5,Credit Card,2023-03,2023,Monday
TX00474,4086,Sunglasses,187.0,2023-04-01,2.5,Cash,2023-04,2023,Saturday
TX00475,4013,Onesie,30.0,2022-10-07,3.7,Cash,2022-10,2022,Friday
TX00476,4075,Handbag,182.0,2023-03-13,2.3,Credit Card,2023-03,2023,Monday
TX00477,4117,Scarf,107.0,2022-11-19,4.3,Credit Card,2022-11,2022,Saturday
TX00478,4010,Kimono,170.0,2023-02-17,1.7,Cash,2023-02,2023,Friday
TX00479,4027,Cardigan,134.0,2023-01-17,1.1,Cash,2023-01,2023,Tuesday
TX00480,3970,Romper,19.0,2022-12-12,3.5,Cash,2022-12,2022,Monday
TX00481,4006,Pajamas,70.0,2022-11-22,2.4,Cash,2022-11,2022,Tuesday
TX00482,3985,Sweater,83.0,2023-07-26,,Credit Card,2023-07,2023,Wednesday
TX00483,3995,Trousers,33.0,2023-08-25,2.0,Credit Card,2023-08,2023,Friday
TX00484,4078,Pants,35.0,2022-11-24,,Cash,2022-11,2022,Thursday
TX00485,4084,Romper,190.0,2023-03-04,,Cash,2023-03,2023,Saturday
TX00486,4002,Scarf,123.0,2023-01-31,3.5,Credit Card,2023-01,2023,Tuesday
TX00487,3968,Gloves,17.0,2022-10-27,3.8,Credit Card,2022-10,2022,Thursday
TX00488,4122,Poncho,85.0,2023-05-16,3.9,Cash,2023-05,2023,Tuesday
TX00489,4050,Sweater,120.0,2023-06-07,2.8,Cash,2023-06,2023,Wednesday
TX00490,4010,Hat,154.0,2023-05-26,1.6,Credit Card,2023-05,2023,Friday
TX00491,4068,Kimono,56.0,2023-08-24,3.6,Credit Card,2023-08,2023,Thursday
TX00492,4114,Blazer,168.0,2023-05-28,4.0,Cash,2023-05,2023,Sunday
TX00493,4073,Wallet,137.0,2023-08-07,1.1,Cash,2023-08,2023,Monday
TX00494,3968,Coat,46.0,2022-12-05,2.0,Credit Card,2022-12,2022,Monday
TX00495,3983,Jeans,173.0,2023-04-11,4.5,Cash,2023-04,2023,Tuesday
TX00496,3970,Sun Hat,75.0,2023-09-21,2.7,Cash,2023-09,2023,Thursday
TX00497,4094,Vest,129.0,2023-02-07,1.8,Credit Card,2023-02,2023,Tuesday
TX00498,4002,Trousers,183.0,2022-12-08,2.2,Credit Card,2022-12,2022,Thursday
TX00499,3997,Belt,28.0,2022-12-19,4.4,Credit Card,2022-12,2022,Monday
TX00500,3964,Umbrella,98.0,2022-11-18,4.2,Cash,2022-11,2022,Friday
TX00501,4081,Onesie,86.0,2023-06-15,2.9,Credit Card,2023-06,2023,Thursday
TX00502,4088,Raincoat,118.0,2023-07-08,2.7,Credit Card,2023-07,2023,Saturday
TX00503,3986,Tunic,126.0,2023-01-30,4.1,Cash,2023-01,2023,Monday
TX00504,3975,Vest,60.0,2023-09-29,3.7,Credit Card,2023-09,2023,Friday
TX00505,4017,Vest,133.0,2023-02-09,4.6,Cash,2023-02,2023,Thursday
TX00506,4108,Flannel Shirt,101.0,2023-09-12,1.1,Cash,2023-09,2023,Tuesday
TX00507,4105,Camisole,189.0,2023-03-15,1.5,Credit Card,2023-03,2023,Wednesday
TX00508,4040,Cardigan,178.0,2023-09-25,3.4,Cash,2023-09,2023,Monday
TX00509,4064,Cardigan,12.0,2023-07-05,2.3,Credit Card,2023-07,2023,Wednesday
TX00510,4007,Tank Top,185.0,2022-11-27,1.1,Cash,2022-11,2022,Sunday
TX00511,4040,Socks,22.0,2023-07-31,1.3,Credit Card,2023-07,2023,Monday
TX00512,4015,Tank Top,200.0,2023-01-02,3.8,Cash,2023-01,2023,Monday
TX00513,3985,Sun Hat,83.0,2022-10-05,3.4,Cash,2022-10,2022,Wednesday
TX00514,4040,Vest,68.0,2023-03-05,2.3,Credit Card,2023-03,2023,Sunday
TX00515,4015,Skirt,100.0,2023-07-06,4.7,Credit Card,2023-07,2023,Thursday
TX00516,3982,Blouse,58.0,2023-06-06,,Credit Card,2023-06,2023,Tuesday
TX00517,4017,Leggings,183.0,2023-06-11,2.4,Credit Card,2023-06,2023,Sunday
TX00518,4062,Tunic,178.0,2022-10-23,2.8,Credit Card,2022-10,2022,Sunday
TX00519,4008,Slippers,45.0,2023-05-10,1.8,Credit Card,2023-05,2023,Wednesday
TX00520,4053,Sweater,170.0,2023-06-11,3.7,Cash,2023-06,2023,Sunday
TX00521,4013,Romper,89.0,2023-08-22,1.1,Cash,2023-08,2023,Tuesday
TX00522,3975,Blazer,18.0,2023-04-15,4.9,Credit Card,2023-04,2023,Saturday
TX00523,4077,Overalls,197.0,2023-07-23,3.2,Credit Card,2023-07,2023,Sunday
TX00524,4081,Coat,93.0,2023-01-16,2.5,Credit Card,2023-01,2023,Monday
TX00525,3970,Sunglasses,54.0,2023-01-30,2.3,Credit Card,2023-01,2023,Monday
TX00526,4068,Blouse,148.0,2022-12-28,1.1,Cash,2022-12,2022,Wednesday
TX00527,3994,Bowtie,103.0,2023-07-30,1.7,Credit Card,2023-07,2023,Sunday
TX00528,4012,Tank Top,79.0,2023-07-30,2.7,Cash,2023-07,2023,Sunday
TX00529,4113,Onesie,75.0,2023-07-14,1.1,Credit Card,2023-07,2023,Friday
TX00530,4073,Cardigan,133.0,2023-05-10,3.2,Credit Card,2023-05,2023,Wednesday
TX00531,4002,Pants,85.0,2023-04-01,1.9,Cash,2023-04,2023,Saturday
TX00532,4056,Scarf,96.0,2022-11-19,1.5,Cash,2022-11,2022,Saturday
TX00533,4052,Scarf,129.0,2023-04-03,4.4,Credit Card,2023-04,2023,Monday
TX00534,3991,Poncho,46.0,2023-08-14,,Credit Card,2023-08,2023,Monday
TX00535,4074,Socks,67.0,2022-10-31,5.0,Credit Card,2022-10,2022,Monday
TX00536,4006,Poncho,195.0,2022-12-25,1.7,Credit Card,2022-12,2022,Sunday
TX00537,4118,Backpack,111.0,2023-03-25,4.1,Credit Card,2023-03,2023,Saturday
TX00538,4048,T-shirt,152.0,2023-05-29,2.6,Cash,2023-05,2023,Monday
TX00539,4026,Swimsuit,111.0,2023-07-06,4.0,Cash,2023-07,2023,Thursday
TX00540,4042,Sunglasses,126.0,2023-02-27,2.5,Credit Card,2023-02,2023,Monday
TX00541,3989,Skirt,182.0,2023-05-11,4.5,Credit Card,2023-05,2023,Thursday
TX00542,3965,Umbrella,107.0,2023-02-19,4.0,Credit Card,2023-02,2023,Sunday
TX00543,4102,Pants,105.0,2022-10-31,3.1,Cash,2022-10,2022,Monday
TX00544,4028,Belt,16.0,2023-03-21,2.9,Cash,2023-03,2023,Tuesday
TX00545,3991,Umbrella,153.0,2023-08-23,2.8,Cash,2023-08,2023,Wednesday
TX00546,3985,Coat,166.0,2023-06-16,1.7,Cash,2023-06,2023,Friday
TX00547,4076,Sweater,26.0,2023-04-03,3.1,Cash,2023-04,2023,Monday
TX00548,4074,Skirt,128.0,2023-06-28,2.9,Credit Card,2023-06,2023,Wednesday
TX00549,4064,Raincoat,87.0,2023-06-30,4.6,Credit Card,2023-06,2023,Friday
TX00550,4000,Onesie,39.0,2023-01-08,3.6,Credit Card,2023-01,2023,Sunday
TX00551,4013,Sweater,87.0,2022-12-28,3.5,Cash,2022-12,2022,Wednesday
TX00552,4032,Shorts,39.0,2023-03-15,3.5,Credit Card,2023-03,2023,Wednesday
TX00553,3997,Backpack,44.0,2023-05-13,4.8,Credit Card,2023-05,2023,Saturday
TX00554,4120,Trousers,104.0,2023-09-30,2.0,Credit Card,2023-09,2023,Saturday
TX00555,4113,Slippers,200.0,2023-06-03,2.9,Credit Card,2023-06,2023,Saturday
TX00556,4000,Belt,148.0,2022-12-10,,Cash,2022-12,2022,Saturday
TX00557,4104,Pants,200.0,2023-04-27,4.0,Credit Card,2023-04,2023,Thursday
TX00558,4098,Handbag,116.0,2022-12-29,3.6,Credit Card,2022-12,2022,Thursday
TX00559,4015,Camisole,135.0,2022-10-11,4.5,Credit Card,2022-10,2022,Tuesday
TX00560,3979,Vest,81.0,2023-06-19,1.6,Cash,2023-06,2023,Monday
TX00561,4090,Dress,123.0,2023-04-23,4.7,Cash,2023-04,2023,Sunday
TX00562,4082,Shorts,70.0,2023-06-05,2.3,Credit Card,2023-06,2023,Monday
TX00563,4012,Boots,35.0,2022-12-05,4.6,Credit Card,2022-12,2022,Monday
TX00564,4108,Vest,104.0,2023-09-04,2.8,Cash,2023-09,2023,Monday
TX00565,4078,Kimono,175.0,2023-07-28,3.4,Cash,2023-07,2023,Friday
TX00566,4075,Blazer,111.0,2022-12-27,4.2,Cash,2022-12,2022,Tuesday
TX00567,4028,Tank Top,41.0,2023-04-05,3.0,Credit Card,2023-04,2023,Wednesday
TX00568,3960,Loafers,126.0,2023-03-07,3.4,Credit Card,2023-03,2023,Tuesday
TX00569,4020,Backpack,173.0,2023-08-24,2.8,Cash,2023-08,2023,Thursday
TX00570,4020,Poncho,15.0,2023-03-14,1.0,Credit Card,2023-03,2023,Tuesday
TX00571,4068,Jumpsuit,42.0,2022-11-12,4.5,Cash,2022-11,2022,Saturday
TX00572,4105,Tank Top,62.0,2023-07-28,4.4,Credit Card,2023-07,2023,Friday
TX00573,4108,Wallet,63.0,2022-12-27,2.0,Credit Card,2022-12,2022,Tuesday
TX00574,3995,Hoodie,69.0,2023-07-13,1.5,Credit Card,2023-07,2023,Thursday
TX00575,4103,Jumpsuit,47.0,2022-12-22,3.6,Credit Card,2022-12,2022,Thursday
TX00576,3958,Overalls,162.0,2022-12-29,1.1,Cash,2022-12,2022,Thursday
TX00577,3968,Pajamas,47.0,2023-03-30,2.6,Credit Card,2023-03,2023,Thursday
TX00578,3967,Sneakers,148.0,2022-10-06,4.1,Credit Card,2022-10,2022,Thursday
TX00579,4077,Handbag,54.0,2022-11-25,3.9,Credit Card,2022-11,2022,Friday
TX00580,3965,Bowtie,43.0,2023-01-03,1.5,Credit Card,2023-01,2023,Tuesday
TX00581,4092,T-shirt,70.0,2023-09-06,4.0,Credit Card,2023-09,2023,Wednesday
TX00582,4057,Shorts,14.0,2023-08-23,1.7,Cash,2023-08,2023,Wednesday
TX00583,4072,Shorts,144.0,2023-03-04,1.4,Credit Card,2023-03,2023,Saturday
TX00584,3978,Wallet,102.0,2023-07-11,2.0,Credit Card,2023-07,2023,Tuesday
TX00585,4099,Trench Coat,37.0,2023-04-30,2.8,Cash,2023-04,2023,Sunday
TX00586,3960,Gloves,66.0,2023-01-06,3.8,Cash,2023-01,2023,Friday
TX00587,4061,Jeans,21.0,2023-07-30,3.4,Credit Card,2023-07,2023,Sunday
TX00588,4012,Slippers,178.0,2023-02-07,1.6,Cash,2023-02,2023,Tuesday
TX00589,3990,Sunglasses,127.0,2023-01-02,1.9,Cash,2023-01,2023,Monday
TX00590,4048,Sunglasses,17.0,2023-08-28,2.5,Cash,2023-08,2023,Monday
TX00591,4018,Sneakers,112.0,2022-11-17,3.5,Credit Card,2022-11,2022,Thursday
TX00592,4122,Tank Top,37.0,2022-12-27,2.8,Cash,2022-12,2022,Tuesday
TX00593,3980,Poncho,123.0,2022-12-24,4.0,Credit Card,2022-12,2022,Saturday
TX00594,4035,Hat,26.0,2022-11-15,1.1,Credit Card,2022-11,2022,Tuesday
TX00595,4074,Onesie,159.0,2023-07-20,2.0,Credit Card,2023-07,2023,Thursday
TX00596,4103,Backpack,93.0,2023-07-22,4.0,Credit Card,2023-07,2023,Saturday
TX00597,4106,Tank Top,162.0,2022-12-30,2.6,Cash,2022-12,2022,Friday
TX00598,3963,Belt,126.0,2023-08-02,1.7,Credit Card,2023-08,2023,Wednesday
TX00599,4073,Blazer,120.0,2022-10-07,1.6,Cash,2022-10,2022,Friday
TX00600,3992,Blouse,177.0,2023-08-08,4.5,Cash,2023-08,2023,Tuesday
TX00601,4060,Skirt,151.0,2023-09-26,1.7,Cash,2023-09,2023,Tuesday
TX00602,4004,Leggings,65.0,2023-09-02,1.7,Cash,2023-09,2023,Saturday
TX00603,4051,Jacket,68.0,2023-05-03,1.1,Credit Card,2023-05,2023,Wednesday
TX00604,4117,Romper,126.0,2023-04-21,2.4,Credit Card,2023-04,2023,Friday
